Language_number	Glottocode	Language_name	Latitude	Longitude	hand	five	Is_there_colexification?	Is_distinctness_due_to_lexical_replacement_or_phonological_change?	Was_there_lexical_replacement_of_hand?	Was_there_lexical_replacement_of_five?	What_replaced_hand?	What_replaced_five?	Language_ID_for_hand	Dataset_for_hand	Source_for_hand	Language_ID_for_five	Dataset_for_five	Source_for_five	Comment
175	buol1237	Buol	0.97727	121.519	limo	limo	full colexification	_	no	no	_	_	618	abvd	Zobel-618-2009	618	abvd	Zobel-618-2009
176	goro1259	Gorontalo	0.62689	122.288	ʔuluʔu	limo	lexically distinct	lexical replacement	yes	no	PAN *kuSkuS ‘claw, talon, fingernail’	_	12	abvd	Machmoed-12-2005	12	abvd	Machmoed-12-2005
177	kaid1239	Kaidipang	0.85641	123.217	rʔima	Rima	full colexification	_	no	no	_	_	29	abvd	Usup-29-2005	kaid1239-1	barlowpacific	Stokhof1983Vol7.1
178	lola1250	Lolak	0.85544	124.117	_	(ko)lima	unknown	_	unknown	no	_	_				lola1250-1	chan2019	Lolak.htm
179	suwa1241	Suwawa	0.4907	123.362	_	lima	unknown	_	unknown	no	_	_				suwa1241-1	barlowpacific	Stokhof1983Vol7.1
180	alan1249	Alangan	13.0982	121.022	dalukap	limá	lexically distinct	lexical replacement	yes	no	PPH *dalukap ‘palm of the hand, sole of the foot’	_	1270	abvd	311529	1270	abvd	311529
181	iray1237	Iraya	13.381	120.65	dalukáp	limá	lexically distinct	lexical replacement	yes	no	PPH *dalukap ‘palm of the hand, sole of the foot’	_	1269	abvd	311529	1269	abvd	311529
182	tady1237	Tadyawan	13.0211	121.305	dalúkap	lima	lexically distinct	lexical replacement	yes	no	PPH *dalukap ‘palm of the hand, sole of the foot’	_	1271	abvd	311529	tady1237-1	chan2019	Tadyawan.htm
183	cala1258	Calamian Tagbanwa	12.0716	120.094	kalimaʔ	limaʔ	partial colexification	_	no	no	_	_	451	abvd	136553	451	abvd	136553
184	agut1237	Agutaynen	10.5328	119.655	kalima	lima	partial colexification	_	no	no	_	_	1569	abvd	caabay2018a	1569	abvd	caabay2018a
185	atii1237	Ati	11.1539	122.512	limá	limá	full colexification	_	no	no	_	_	1553	abvd	Hsiu2018	1553	abvd	Hsiu2018
186	gian1241	Giangan	6.99967	125.359	limo	limo	full colexification	_	no	no	_	_	1552	abvd	Zorc1972	1551	abvd	Zorc2018
187	tiru1241	Tiruray	6.77321	124.127	kemer	limo	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	707	abvd	132927	707	abvd	132927
188	koro1310	Koronadal Blaan	6.20529	125.007	sigal	limɨ	lexically distinct	lexical replacement	yes	no	?	_	413	abvd	136553	413	abvd	136553
189	sara1326	Sarangani Blaan	6.03691	125.354	sigal	limɨ	lexically distinct	lexical replacement	yes	no	?	_	414	abvd	136553	414	abvd	136553
190	tbol1240	Tboli	6.20377	124.538	sigɨl	limu	lexically distinct	lexical replacement	yes	no	?	_	449	abvd	136553	tbol1240-1	chan2019	Tboli.htm
191	sang1337	Sangil	5.40229	125.378	'lima	'lima	full colexification	_	no	no	_	_	445	abvd	136553	445	abvd	136553
192	sang1336	Sangir	3	125.5	lima	lima	full colexification	_	no	no	_	_	183	abvd	127733	183	abvd	127733
193	tala1285	Talaud	4.11846	126.795	_	limo	unknown	_	unknown	no	_	_				tala1285-2	barlowpacific	Stokhof1982Vol4
194	bant1286	Bantik	1.44586	124.846	lima	lima	full colexification	_	no	no	_	_	5	abvd	Theddon-5-2005	bant1286-1	chan2019	Bantik.htm
195	rata1244	Ratahan	1.07592	124.858	_	lima	unknown	_	unknown	no	_	_				rata1244-1	barlowpacific	Stokhof1983Vol7.2
196	tomb1243	Tombulu	1.39715	124.754	_	lima	unknown	_	unknown	no	_	_				tomb1243-1	chan2019	Tombulu.htm
197	tond1251	Tondano	1.28024	124.964	_	lima	unknown	_	unknown	no	_	_				tond1251-1	chan2019	Tondano.htm
198	tons1240	Tonsea	1.51393	125.052	dengen	dima	lexically distinct	lexical replacement	yes	no	PMP *leŋen ‘forearm, lower arm’ ?	_	496	abvd	Ticoalu-496-2007	496	abvd	Ticoalu-496-2007
199	tont1239	Tontemboan	1.24813	124.654	kama	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’	_	137	abvd	Karisoh-137-2005	137	abvd	Karisoh-137-2005
200	tons1239	Tonsawang	1.0539	124.652	_	lima	unknown	_	unknown	no	_	_				tons1239-1	chan2019	Tonsawang.htm
201	toto1304	Totoli	1.14995	120.875	lima	lima	full colexification	_	no	no	_	_	748	abvd	Himmelmann2001Sourcebo	748	abvd	Himmelmann2001Sourcebo
202	boan1243	Boano (Sulawesi)	0.51152	120.992	_	lima	unknown	_	unknown	no	_	_				boan1243-1	barlowpacific	Himmelmann2001
203	dond1249	Dondo	0.80348	120.707	_	lelima	unknown	_	unknown	no	_	_				dond1249-1	barlowpacific	Himmelmann2001
204	lauj1238	Lauje	0.50708	120.262	_	lelima	unknown	_	unknown	no	_	_				lauj1238-1	barlowpacific	Himmelmann2001
205	tomi1243	Tomini	0.42569	120.89	lima	lelima	partial colexification	_	no	no	_	_	752	abvd	Himmelmann2001Sourcebo	752	abvd	Himmelmann2001Sourcebo
206	bala1314	Balaesang	-0.05644	119.689	_	lelima	unknown	_	unknown	no	_	_				bala1314-1	barlowpacific	Himmelmann2001
207	damp1237	Dampelas	0.70234	120.219	_	lelima	unknown	_	unknown	no	_	_				damp1237-1	barlowpacific	Himmelmann2001
208	pend1242	Pendau	-0.11396	119.862	_	lelima	unknown	_	unknown	no	_	_				pend1242-1	barlowpacific	Himmelmann2001
209	taje1237	Taje	-0.72583	120.078	_	lelima	unknown	_	unknown	no	_	_				taje1237-1	barlowpacific	Himmelmann2001
210	taji1246	Tajio	-0.31553	120.01	_	lelima	unknown	_	unknown	no	_	_				taji1246-1	barlowpacific	Himmelmann2001
211	andi1257	Andio	-0.88368	123.174	lima	limaʔ	partial colexification	_	no	no	_	_	997	abvd	Busenitz-997-2013	997	abvd	Busenitz-997-2013
212	batu1260	Batui	-1.254442	122.487151	_	ʔolimaʔ	unknown	_	unknown	no	_	_				batu1260-1	chan2019	Butui.htm
213	salu1253	Saluan	-2.748	121.3	_	olimaʔ	unknown	_	unknown	no	_	_				salu1253-1	chan2019	Saluan-Coastal.htm
214	bobo1255	Bobongko	-0.36759	121.922	_	olima	unknown	_	unknown	no	_	_				bobo1255-1	chan2019	Bobongko.htm
215	bala1315	Balantak	-0.86809	123.289	_	limaʔ	unknown	_	unknown	no	_	_				bala1315-1	chan2019	Balantak.htm
216	bang1368	Banggai	-1.58305	123.171	lima	lima	full colexification	_	no	no	_	_	2	abvd	157306	2	abvd	157306
217	kada1286	Kadai	-1.74547	125.142	_	lima	unknown	_	unknown	no	_	_				kada1286-1	barlowpacific	Stokhof1980Vol2
218	tali1262	Taliabu	-1.79516	124.869	lima	lima	full colexification	_	no	no	_	_	127	abvd	13534	127	abvd	13534
219	baho1237	Bahonsuai	-2.22572	121.707	kae	olima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	875	abvd	161612	875	abvd	161612
220	bung1269	Bungku	-3.22197	122.212	lima	lima	full colexification	_	no	no	_	_	876	abvd	161612	880	abvd	161612
221	koro1311	Koroni	-2.6367	121.977	lima	olima	partial colexification	_	no	no	_	_	883	abvd	161612	883	abvd	161612
222	kuli1254	Kulisusu	-4.58411	123.045	lima	olima	partial colexification	_	no	no	_	_	884	abvd	161612	884	abvd	161612
223	mori1268	Mori Bawah	-2.56016	121.37	kae	limo	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	41	abvd	Lapotiwa-41-2005	895	abvd	161612
224	talo1252	Taloki	-4.6478	122.872	lima	olima	partial colexification	_	no	no	_	_	908	abvd	161612	908	abvd	161612
225	wawo1239	Wawonii	-4.13587	123.1	lima	olima	partial colexification	_	no	no	_	_	917	abvd	161612	917	abvd	161612
226	moro1287	Moronene	-4.62361	121.824	lima	lima	full colexification	_	no	no	_	_	904	abvd	161612	moro1287-1	chan2019	Moronene.htm
227	mori1269	Mori Atas	-2.2555	121.035	kai	limo	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	885	abvd	161612	885	abvd	161612
228	pado1242	Padoe	-2.60642	121.236	kae	limo	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	907	abvd	161612	907	abvd	161612
229	toma1248	Tomadino	-2.56493	121.944	kae	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	914	abvd	161612	toma1248-1	barlowpacific	Stokhof1985Vol7.4
230	kode1237	Kodeoha	-3.39566	120.937	_	olimo	unknown	_	unknown	no	_	_				kode1237-1	barlowpacific	Mead1999
231	raha1237	Rahambuu	-3.24627	121.059	kae	olimo	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	919	abvd	161612	919	abvd	161612
232	tola1247	Tolaki	-4.03577	121.888	kae	limo	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	674	abvd	Pidani-674-2010	674	abvd	Pidani-674-2010
233	waru1266	Waru	-3.412	122.058	kae	olimo	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	915	abvd	161612	915	abvd	161612
234	ciac1237	Cia-Cia	-5.68289	122.791	lima	lima	full colexification	_	no	no	_	_	ciac1237-bahar	lexirumah	mead15-ciacia	ciac1237-batu	lexirumah	mead15-ciacia
235	kumb1274	Kumbewaha	-5.34485	123.154	lima	lima	full colexification	_	no	no	_	_	1521	abvd	MeadKumbewaha	kumb1274	lexirumah	mead17-kumbewaha
236	lasa1237	Lasalimu	-5.23602	123.129	lima	lolima	partial colexification	_	no	no	_	_	1522	abvd	MeadLasalimu	1522	abvd	MeadLasalimu
237	buso1238	Busoa	-5.60524	122.622	lima	lima	full colexification	_	no	no	_	_	buso1238	lexirumah	afa11	buso1238	lexirumah	afa11
238	kaim1241	Kaimbulawa	-5.65447	122.538	lima	ɗima	lexically distinct	phonological change	no	no	_	_	kaim1241	lexirumah	McDowell10	kaim1241-1	chan2019	Kaimbulawa.htm
239	kiok1239	Kioko	-4.99012	122.951	lima	dima	lexically distinct	phonological change	no	no	_	_	mead12-kambowa	lexirumah		kamb1300-lagu	lexirumah	berg86
240	liab1237	Liabuku	-5.32268	122.699	lima	dima	lexically distinct	phonological change	no	no	_	_	liab1237	lexirumah	berg86	liab1237	lexirumah	berg86
241	muna1247	Muna	-5.40419	122.541	lima	lima	full colexification	_	no	no	_	_	stan1308	lexirumah	bergsidu96	kato1242-lakar	lexirumah	berg86
242	panc1247	Pancana	-5.29587	122.968	lima	lima	full colexification	_	no	no	_	_	panc1247-kampe	lexirumah	berg00	panc1247-kampe	lexirumah	berg00
243	tuka1248	Tukang Besi North	-5.30994	123.578	lima	lima	full colexification	_	no	no	_	_	wanc1238	lexirumah	donohue00	wanc1238	lexirumah	donohue00
244	tuka1249	Tukang Besi South	-5.7478	123.948	lima	lima	full colexification	_	no	no	_	_	112	abvd	Collins-112-2005	bino1238	lexirumah	mead15-ciacia
245	bone1254	Bonerate	-7.37657	121.792	lima	ˈlima	full colexification	_	no	no	_	_	17	abvd	Collins-17-2005	bone1254-kalao	lexirumah	friberg87
246	bara1371	Baras	-1.5667	119.342	_	lima	unknown	_	unknown	no	_	_				bara1371-1	barlowpacific	Yamaguchi2003
247	daak1235	Da'a Kaili	-1.21051	119.527	_	lima	unknown	_	unknown	no	_	_				daak1235-1	barlowpacific	Barr1989
248	ledo1238	Ledo Kaili	-1.03033	120.132	_	alima	unknown	_	unknown	no	_	_				ledo1238-1	barlowpacific	Arnaud1998
249	unde1235	Unde Kaili	-0.85876	119.673	_	_	unknown	_	unknown	unknown	_	_						
250	moma1242	Moma	-1.4313	120.009	_	lima	unknown	_	unknown	no	_	_				moma1242-2	chan2019	Moma.htm
251	lind1248	Tado-Lindu	-1.35748	120.063	_	a.'ɽi.ma	unknown	_	unknown	no	_	_				lind1248-1	chan2019	Linda-Tado.htm
252	sedo1237	Sedoa	-1.37295	120.378	_	_	unknown	_	unknown	unknown	_	_						
253	pamo1252	Pamona	-1.62663	121.268	pale	alima	lexically distinct	lexical replacement	yes	no	PAN *paNij ‘wing’ ?	_	208	abvd	86248	pamp1243-1	chan2019	Pampangan.htm
254	tomb1245	Tombelala	-2.50998	121.915	_	_	unknown	_	unknown	unknown	_	_						
255	saru1242	Sarudu	-1.7094	119.349	_	lima	unknown	_	unknown	no	_	_				saru1242-1	barlowpacific	Yamaguchi2003
256	umaa1242	Uma	-1.70416	119.968	pale	lima	lexically distinct	lexical replacement	yes	no	PAN *paNij ‘wing’ ?	_	999	abvd	Martens-999-2014	999	abvd	Martens-999-2014
257	topo1243	Topoiyo	-2.06702	119.314	_	lima	unknown	_	unknown	no	_	_				topo1243-1	barlowpacific	Grimes1987
258	kama1364	Kamaru	-5.15696	123.045	ˈlima	ˈlima	full colexification	_	no	no	_	_	kama1364	lexirumah	anceaux16	kama1364	lexirumah	anceaux16
259	woli1241	Wolio	-5.33	122.67	lima	lima	full colexification	_	no	no	_	_	192	abvd	309688	192	abvd	309688
260	laiy1246	Laiyolo	-6.45512	120.483	lima	lima	full colexification	_	no	no	_	_	nucl1577	lexirumah	maingak93	bara1372	lexirumah	laidig93
261	kala1394	Kalao	-7.31213	120.995	lima	lima	full colexification	_	no	no	_	_	kala1394	lexirumah	laidig96	kala1394	lexirumah	laidig96
262	wotu1240	Wotu	-2.59593	120.9	lima	lima	full colexification	_	no	no	_	_	wotu1240	lexirumah	laidig93-wotu	wotu1240-1	barlowpacific	Arnaud1998
263	bada1261	Bada (Indonesia)	-1.80249	120.319	_	limaʔ	unknown	_	unknown	no	_	_				bada1261-1	chan2019	Bada-Sulawesi.htm
264	beso1237	Besoa	-1.60095	120.379	_	lima	unknown	_	unknown	no	_	_				beso1237-1	chan2019	Besoa.htm
265	napu1241	Napu	-1.43707	120.338	_	lima	unknown	_	unknown	no	_	_				napu1241-1	barlowpacific	Arnaud1998
266	ramp1243	Rampi	-2.1399	120.356	_	limo	unknown	_	unknown	no	_	_				ramp1243-1	chan2019	Rampi.htm
267	budo1241	Budong-Budong	-2.07756	119.327	_	lima	unknown	_	unknown	no	_	_				budo1241-1	barlowpacific	Yamaguchi2003
268	pana1303	Panasuan	-2.24049	119.65	_	lima	unknown	_	unknown	no	_	_				pana1303-1	chan2019	Panasuan.htm
269	seko1243	Seko Padang	-2.14311	119.959	_	lima	unknown	_	unknown	no	_	_				seko1243-1	chan2019	Seko-Padang.htm
270	seko1242	Seko Tengah	-2.22069	119.823	_	lima	unknown	_	unknown	no	_	_				seko1242-1	barlowpacific	Grimes1987
271	lemo1243	Lemolang	-2.63313	120.27	_	lima	unknown	_	unknown	no	_	_				lemo1243-1	barlowpacific	Grimes1987
272	kalu1247	Kalumpang	-2.33388	119.474	_	lima	unknown	_	unknown	no	_	_				kalu1247-1	barlowpacific	Arnaud1998
273	mama1276	Mamasa	-3.0811	119.484	_	lima	unknown	_	unknown	no	_	_				mama1276-1	barlowpacific	Stokhof1984Vol7.3
274	taee1237	Tae'	-2.58205	120.139	_	lima	unknown	_	unknown	no	_	_				taee1237-1	barlowpacific	Grimes1987
275	talo1251	Talondo'	-2.4525	119.35	_	_	unknown	_	unknown	unknown	_	_						
276	tora1261	Toraja-Sa'dan	-2.97144	119.829	lima	lima	full colexification	_	no	no	_	_	226	abvd	21023	226	abvd	21023
277	mamu1255	Mamuju	-2.50762	119.082	_	lima	unknown	_	unknown	no	_	_				mamu1255-1	barlowpacific	Stokhof1987Vol11
278	dakk1238	Dakka	-3.33671	119.235	_	_	unknown	_	unknown	unknown	_	_						
279	aral1243	Aralle-Tabulahan	-2.78397	119.319	_	lima	unknown	_	unknown	no	_	_				aral1243-1	barlowpacific	Arnaud1998
280	bamb1270	Bambam	-3.02759	119.201	_	lima	unknown	_	unknown	no	_	_				bamb1270-1	chan2019	Bambam-Pitu-Ulunna-Salu.htm
281	ulum1237	Ulumanda'	-3.00933	118.994	_	lima	unknown	_	unknown	no	_	_				ulum1237-1	barlowpacific	Grimes1987
282	pann1239	Pannei	-3.21973	119.191	_	_	unknown	_	unknown	unknown	_	_						
283	mand1442	Mandar	-3.34717	119.068	_	lima	unknown	_	unknown	no	_	_				mand1442-1	barlowpacific	Stokhof1985Vol7.4
284	duri1242	Duri	-3.37081	119.871	_	lima	unknown	_	unknown	no	_	_				duri1242-1	barlowpacific	Arnaud1998
285	enre1239	Enrekang	-3.53848	119.66	_	lima	unknown	_	unknown	no	_	_				enre1239-1	barlowpacific	Arnaud1998
286	maiw1250	Maiwa (Indonesia)	-3.59444	119.978	_	_	unknown	_	unknown	unknown	_	_						
287	mali1283	Malimpung	-3.6996	119.76	_	_	unknown	_	unknown	unknown	_	_						
288	bugi1244	Buginese	-4.47	119.977	lima	lima	full colexification	_	no	no	_	_	48	abvd	Taha-48-2005	48	abvd	Taha-48-2005
289	camp1262	Campalagian	-4.016667	119.623611	_	lima	unknown	_	unknown	no	_	_				camp1262-1	barlowpacific	Grimes1987
290	emba1238	Embaloh	1.3156	112.63	taŋan	lima	lexically distinct	lexical replacement	yes	no	PMP *taŋan ‘finger, toe’	_	83	abvd	26070	83	abvd	26070
291	tama1335	Taman (Indonesia)	1.00003	112.975	_	lima	unknown	_	unknown	no	_	_				tama1335-1	chan2019	Taman-Kalimantan.htm
292	coas1295	Coastal Konjo	-5.41532	120.304	_	lima	unknown	_	unknown	no	_	_				coas1295-1	chan2019	Konjo.htm
293	high1275	Highland Konjo	-5.26559	119.928	_	_	unknown	_	unknown	unknown	_	_						
294	bent1237	Bentong	-4.76004	119.806	_	_	unknown	_	unknown	unknown	_	_						
295	maka1311	Makasar	-5.65551	119.838	lima	lima	full colexification	_	no	no	_	_	166	abvd	Rajab-166-2005	166	abvd	Rajab-166-2005
296	sela1260	Selayar	-6.10145	120.496	_	lima	unknown	_	unknown	no	_	_				sela1260-1	barlowpacific	Stokhof1984Vol7.3
297	basa1286	Basap	1.41405	117.942	_	lima	unknown	_	unknown	no	_	_				basa1286-1	chan2019	Basap.htm
298	inab1237	Inabaknon	12.4264	124.166	kambag	lima	lexically distinct	lexical replacement	yes	no	PMP *kapak ‘beat the wings, flap the wings; sound of flapping’ ?	_	490	abvd	Jacobson-490-2007	490	abvd	Jacobson-490-2007
299	indo1317	Indonesian Bajau	-3.68664	122.253	tangan	lima	lexically distinct	lexical replacement	yes	no	PMP *taŋan ‘finger, toe’	_	489	abvd	Nuraini-489-2007	619	abvd	75297
300	mapu1244	Mapun	6.09061	118.75	tangan	lima	lexically distinct	lexical replacement	yes	no	PMP *taŋan ‘finger, toe’	_	491	abvd	97255	491	abvd	97255
301	west2560	West Coast Bajau	6.00631	116.124	_	limo	unknown	_	unknown	no	_	_				west2560-1	barlowpacific	Arnaud1998
302	bala1311	Balangingi	6.011614	121.686646	_	lima	unknown	_	unknown	no	_	_				bala1311-1	chan2019	Sama-Balangingi.htm
303	cent2092	Central Sama	7.004574	118.455978	taŋan	lima	lexically distinct	lexical replacement	yes	no	PMP *taŋan ‘finger, toe’	_	1643	abvd	Pallesen2021	443	abvd	136553
304	sout2918	Southern Sama	4.755836	119.483887	tangan	lima	lexically distinct	lexical replacement	yes	no	PMP *taŋan ‘finger, toe’	_	732	abvd	allison1979a	732	abvd	allison1979a
305	pang1291	Pangutaran Sama	6.27167	120.536	tangan	lima	lexically distinct	lexical replacement	yes	no	PMP *taŋan ‘finger, toe’	_	733	abvd	walton1979a;walton1992a	733	abvd	walton1979a;walton1992a
306	yaka1277	Yakan	6.531023	122.021729	taŋan	lime	lexically distinct	lexical replacement	yes	no	PMP *taŋan ‘finger, toe’	_	200	abvd	134664;pack1975a;molony1969a	200	abvd	134664;pack1975a;molony1969a
307	ampa1239	Ampanang	-0.79259	116.349	_	lima	unknown	_	unknown	no	_	_				ampa1239-1	barlowpacific	Knappert1905
308	tunj1244	Tunjung	-0.29048	115.883	aŋaʔ	limaʔ	lexically distinct	lexical replacement	yes	no	PMP *taŋan ‘finger, toe’	_	189	abvd	7677	tunj1244-2	chan2019	Tunjung.htm
309	dusu1269	Dusun Malang	-0.85277	115.392	_	dime	unknown	_	unknown	no	_	_				dusu1269-1	chan2019	Dusun-Malang.htm
310	lawa1257	Lawangan	-1.80261	115.876	kayang	limo'	lexically distinct	lexical replacement	yes	no	?	_	1209	abvd	Hendra-1209-2015	1209	abvd	Hendra-1209-2015
311	tawo1243	Tawoyan	-1.30017	115.204	_	liməʔ	unknown	_	unknown	no	_	_				tunj1244-1	chan2019	Tawoyan.htm
312	dusu1271	Dusun Deyah	-1.95514	115.578	_	dimɔ	unknown	_	unknown	no	_	_				dusu1271-1	chan2019	Dusun-Deyah.htm
313	kohi1250	Kohin	-1.43973	111.905	_	lime	unknown	_	unknown	no	_	_				kohi1250-1	barlowpacific	Iper2003
314	otda1235	Ot Danum	-0.3955	113.469	ɾoŋo	limo	lexically distinct	lexical replacement	yes	no	PMP *leŋen ‘forearm, lower arm’ ?	_	487	abvd	Inagaki-487-2007	otda1235-1	chan2019	Ot-Danum-Dohoi.htm
315	sian1254	Siang	-0.38398	114.693	_	limo	unknown	_	unknown	no	_	_				sian1254-1	barlowpacific	Ray1913
316	baku1263	Bakumpai	-1.98842	114.77	_	limɛ	unknown	_	unknown	no	_	_				baku1263-1	chan2019	Bakumpai.htm
317	ngaj1237	Ngaju	-1.58463	112.794	lenge	lime	lexically distinct	lexical replacement	yes	no	PMP *leŋen ‘forearm, lower arm’ ?	_	360	abvd	Turangan-360-2005	154	abvd	JRTurangan-154-2005
318	dusu1267	Dusun Witu	-1.57408	114.979	_	dime	unknown	_	unknown	no	_	_				dusu1267-1	chan2019	Dusun-Witu.htm
319	maan1238	Ma'anyan	-2.1239	115.092	taŋan	limɨʔ	lexically distinct	lexical replacement	yes	no	PMP *taŋan ‘finger, toe’	_	215	abvd	312062	maan1238-1	chan2019	Lawangan.htm
320	paku1239	Paku	-1.9063	115.087	_	dimo	unknown	_	unknown	no	_	_				paku1239-2	chan2019	Paku-AN.htm
321	plat1254	Plateau Malagasy	-19.5907	47.1211	tánana	dimy	lexically distinct	lexical replacement	yes	no	PMP *taŋan ‘finger, toe’	_	92	abvd	110341;81814	92	abvd	110341;81814
322	sout2920	Southern Betsimisaraka Malagasy	-22.8	47.82	_	díme	unknown	_	unknown	no	_	_				sout2920-1	barlowpacific	Ruud1955
323	bush1250	Kibosy Kiantalaotsy-Majunga	-12.9652	45.1368	_	paipo	unknown	_	unknown	yes	_	?				bush1250-2	barlowpacific	Gueunier1986
324	anta1255	Antankarana Malagasy	-13.2164	49.2402	_	di̍mi	unknown	_	unknown	no	_	_				anta1255-1	barlowpacific	ThomasFattier1982
325	nort2890	Northern Betsimisaraka Malagasy	-19.9184	48.812	_	dimý	unknown	_	unknown	no	_	_				nort2890-1	barlowpacific	Jully1901
326	tsim1257	Tsimihety Malagasy	-15.4294	48.8102	_	_	unknown	_	unknown	unknown	_	_						
327	bara1369	Bara Malagasy	-23.9716	45.5937	_	límy	unknown	_	unknown	no	_	_				bara1369-1	barlowpacific	Rabenilaina1974
328	tano1246	Tanosy Malagasy	-24.9186	47.1357	_	limý	unknown	_	unknown	no	_	_				tano1246-1	barlowpacific	Jully1901
329	masi1268	Masikoro Malagasy	-22.5582	43.8156	_	lime	unknown	_	unknown	no	_	_				masi1268-1	barlowpacific	Dahl1968
330	saka1291	West Malagasy Sakalava	-20.28	44.32	taŋa	lime	lexically distinct	lexical replacement	yes	no	PMP *taŋan ‘finger, toe’	_	1184	abvd	14148	1184	abvd	14148
331	maha1309	Mahafaly-Antanalana Malagasy	-24.2	44.5	_	limé	unknown	_	unknown	no	_	_				maha1309-2	barlowpacific	Jully1901
332	tesa1236	Tesaka Malagasy	-23.3	47.33	_	dimi	unknown	_	unknown	no	_	_				tesa1236-1	barlowpacific	Deschamps1936
333	tand1256	Tandroy Malagasy	-24.80155	45.9	tàña	lìme	lexically distinct	lexical replacement	yes	no	PMP *taŋan ‘finger, toe’	_	1186	abvd	319701	1186	abvd	319701
334	bong1289	Bonggi	7.29249	117.174	fī	lima	lexically distinct	lexical replacement	yes	no	PMP *baRa ‘hand, arm’ ?	_	3	abvd	124789	bong1289-1	barlowpacific	Lobel2016
335	idaa1241	Ida'an	5.29059	118.515	ʌppiʔ	limo	lexically distinct	lexical replacement	yes	no	PMP *baRa ‘hand, arm’ ?	_	262	abvd	Moody-262-2005	262	abvd	Moody-262-2005
336	dump1242	Dumpas	5.93483	117.419	_	limo	unknown	_	unknown	no	_	_				dump1242-1	barlowpacific	Lobel2016
337	labu1249	Labuk-Kinabatangan Kadazan	5.51924	117.507	_	limo	unknown	_	unknown	no	_	_				labu1249-1	barlowpacific	Smith1970
338	rung1259	Rungus	6.83989	116.743	_	'ɮimɔ	unknown	_	unknown	no	_	_				rung1259-1	chan2019	Rungus.htm
339	kima1244	Kimaragang	6.61982	116.96	_	limoʔ	unknown	_	unknown	no	_	_				kima1244-1	chan2019	Kimaragang-Dusun.htm
340	tobi1239	Tobilung	6.56097	116.67	_	limo	unknown	_	unknown	no	_	_				tobi1239-1	barlowpacific	Lobel2016
341	kota1279	Kota Marudu Talantang	6.48554	116.853	_	_	unknown	_	unknown	unknown	_	_						
342	cent2100	Kadazan Dusun	6.02998	116.681	longon	lima	lexically distinct	lexical replacement	yes	no	PMP *leŋen ‘forearm, lower arm’ ?	_	495	abvd	Atin-495-2007	cent2100-5	barlowpacific	Ray1913
343	mino1243	Minokok	5.43348	116.759	_	liməʔ	unknown	_	unknown	no	_	_				mino1243-1	barlowpacific	Lobel2016
344	sugu1243	Sugut Dusun	6.14235	117.176	longon	limo	lexically distinct	lexical replacement	yes	no	PMP *leŋen ‘forearm, lower arm’ ?	_	934	abvd	Sariau-934-2012	934	abvd	Sariau-934-2012
345	kuij1237	Kuijau	5.47179	116.108	_	limoᵘ	unknown	_	unknown	no	_	_				kuij1237-1	chan2019	Kuijau.htm
346	klia1235	Klias River Kadazan	5.39453	115.582	_	_	unknown	_	unknown	unknown	_	_						
347	tomb1244	Tombonuo	6.2892	117.322	_	limə	unknown	_	unknown	no	_	_				tomb1244-1	barlowpacific	Lobel2016
348	abai1240	Abai Sungai	5.55394	118.306	_	limo	unknown	_	unknown	no	_	_				abai1240-1	chan2019	Abai-Sungai.htm
349	lana1236	Lanas Lobu	5.39196	116.577	_	limə	unknown	_	unknown	no	_	_				lana1236-1	barlowpacific	Lobel2016
350	tamp1254	Tampias Lobu	5.72467	116.789	_	limo	unknown	_	unknown	no	_	_				tamp1254-1	barlowpacific	Lobel2016
351	uppe1427	Upper Kinabatangan	5.31911	116.901	_	limo	unknown	_	unknown	no	_	_				uppe1427-1	barlowpacific	Lobel2016
352	seru1246	Serudung Murut	4.39954	117.279	_	limo	unknown	_	unknown	no	_	_				seru1246-1	barlowpacific	Lobel2016
353	brun1245	Brunei Bisaya-Dusun	4.60791	114.517	_	limɔʰ	unknown	_	unknown	no	_	_				brun1245-1	chan2019	Bisaya-Brunei.htm
354	lotu1250	Lotud	6.13732	116.232	_	limo	unknown	_	unknown	no	_	_				lotu1250-1	barlowpacific	Lobel2016
355	saba1267	Sabah Bisaya	5.30433	115.512	_	limo	unknown	_	unknown	no	_	_				saba1267-2	barlowpacific	Lobel2016
356	gana1277	Gana	5.57583	116.145	_	limo	unknown	_	unknown	no	_	_				gana1277-1	chan2019	Gana-Sabah.htm
357	book1241	Bookan	5.32519	116.474	_	limoʔ	unknown	_	unknown	no	_	_				book1241-1	chan2019	Bookan.htm
